instname;state;tuition03_tf;tot_rev_w_auxother_sum;control;total_enrollment;ptall12;LONGITUD;LATITUDE
Community College of the Air Force;AL;0;;1;;;-86.244501;32.404904
Susquehanna University;PA;19380;48530573.002;1772;428;-76.869719;40.79968
Swarthmore College;PA;23964;154485000.002;1467;746;-75.351928;39.906493
Thaddeus Stevens College of Technology;PA;4620;11656893.571;489;101;-76.288887;40.040025
Talmudical Yeshiva of Philadelphia;PA;5100;2544487.002;114;22;-75.24852;39.989455
Temple University;PA;11450;1414434984.001;28124;8898;-75.157529;39.980322
Theological Seminary of the Reformed Episcopal Church;PA;;;2;6;;-75.290785;40.167829
Thiel College;PA;14216;14526895.002;980;311;-80.38504;41.412006
Thomas Jefferson University;PA;16785;445718151.002;2270;3119;-75.157751;39.948479
Tri-State Business Institute;PA;7800;3296531.003;315;58;-80.204443;42.061566
Triangle Tech Inc-Pittsburgh;PA;8198;9354299.003;894;139;-80.011269;40.464222
Trinity Episcopal School for Ministry;PA;;5813144.002;189;48;-80.230445;40.593109
Ursinus College;PA;19950;44764546.002;1240;366;-75.457724;40.191133
Valley Forge Christian College;PA;6196;7697013.362;608;95;-75.553455;40.122005
Valley Forge Military College;PA;13400;4332803.002;219;36;-75.38079;40.053008
Venus Beauty Academy;PA;;389185.003;3;;-75.273386;39.908848
Villanova University;PA;20370;217187610.002;9970;2164;-75.349327;40.03591
Washington Hospital School of Nursing;PA;5370;1885647.002;89;;-80.24688;40.183077
Washington Hospital School of Radiography;PA;;239740.002;23;;-80.24688;40.183077
Washington & Jefferson College;PA;18675;44465445.002;1217;295;-80.242453;40.165836
Waynesburg College;PA;11160;25224760.002;1498;228;-80.187717;39.899037
Welder Training and Testing Institute;PA;;947826.003;23;;-75.447413;40.626079
West Chester University of Pennsylvania;PA;9046;128614127.001;11892;1506;-75.598045;39.953789
Western Pennsylvania Hospital School of Nursing;PA;13384;236126388.002;58;;-79.945023;40.462323
Western School of Health and Business Careers;PA;9000;7321686.003;565;73;-79.99605;40.442589
Westminster College;PA;15485;37642669.002;1633;357;-80.333014;41.119896
Westminster Theological Seminary;PA;;6565853.002;620;88;-75.177472;40.100465
Westmoreland County Community College;PA;3456;22451389.001;5378;591;-79.565547;40.235075
Widener University-Main Campus;PA;16750;94386705.002;6999;1366;-75.35251;39.89319
Wilkes University;PA;15652;38375058.002;3319;450;-75.889946;41.244468
Newport Business Institute;PA;5425;1037181.003;112;20;-77.021542;41.237622
Wilson College;PA;13238;24627422.002;819;250;-77.652797;39.94785
Yeshivath Beth Moshe;PA;6000;1850564.002;42;25;-75.655955;41.394827
York College Pennsylvania;PA;6280;48626440.002;5214;609;-76.72997;39.94526
York Technical Institute;PA;;13351648.003;954;135;-76.66462;39.999538
Yorktowne Business Institute;PA;5050;2190497.003;286;42;-76.73001;39.97854
Arthur Angelo School of Cosmetology and Hair Design;RI;;729479.003;150;;-71.422331;41.821463
Brown University;RI;24624;628291992.002;7758;4104;-71.403806;41.826187
Bryant University;RI;16350;72485000.002;3355;640;-71.515212;41.911502
Johnson & Wales University;RI;12885;204336721.002;12338;2118;-71.413291;41.820606
Gibbs College;RI;;5482187.003;472;;-71.441647;41.800136
New England Institute of Technology;RI;10050;36718972.002;2603;465;-71.445625;41.7149
New England Tractor Trailer Training School;RI;;;3;;;-71.40504;41.880347
Newport School of Hairdressing-Main Campus;RI;;429111.003;95;;-71.384834;41.877256
Providence College;RI;17640;102788877.002;5442;1059;-71.437978;41.844154
Rhode Island College;RI;7600;77072661.001;8463;859;-71.45311;41.843088
Community College of Rhode Island;RI;4584;65677855.001;15610;690;-71.477124;41.716486
University of Rhode Island;RI;11592;267887569.001;14577;3042;-71.529983;41.485836
Rhode Island School of Design;RI;21020;95242035.002;2112;760;-71.408458;41.825462
Roger Williams University;RI;16560;54218000.002;3439;576;-71.25852;41.64683
Salve Regina University;RI;16500;37012000.002;2257;445;-71.299989;41.47227
Sawyer School;RI;;5279053.003;610;;-71.381984;41.875709
St Joseph School of Nursing;RI;4499;813598.002;64;;-71.460042;41.856557
Warwick Academy of Beauty Culture Inc;RI;;500710.003;148;;-71.493668;41.704195
Zion Bible College;RI;5115;;2;417;;-71.079795;42.766359
Aiken Technical College;SC;3350;13774948.001;2339;198;-81.858164;33.518797
Allen University;SC;4650;7651000.002;328;81;-81.021028;34.010414
Anderson University;SC;9255;11636027.002;1216;230;-82.63758;34.512043
Charleston Southern University;SC;10410;23891829.002;2594;326;-80.070069;32.977217
Technical College of the Lowcountry;SC;3710;10586739.001;1804;229;-80.688557;32.419544
Benedict College;SC;7648;41376223.382;2750;352;-81.021678;34.01183
Bob Jones University;SC;5820;;2;3940;;-82.3638;34.8747
Southern Wesleyan University;SC;11148;11727416.002;1527;202;-82.771953;34.724337
Charleston Cosmetology Institute;SC;;696835.003;104;;-80.110606;32.916131
College of Charleston;SC;206;108808900.001;11624;1027;-79.936903;32.78334
Charzanne Beauty College;SC;;360879.003;43;;-82.207954;34.193183
Northeastern Technical College;SC;3300;6045491.001;1052;156;-79.935636;34.700031
Citadel Military College of South Carolina;SC;;55997213.001;3968;606;-79.957896;32.796835
Claflin University;SC;6978;23227024.942;1120;189;-80.853589;33.482931
Clemson University;SC;8107;404955896.001;16982;7627;-82.83889;34.67796
Clinton Junior College;SC;1000;731244.002;;;-81.042777;34.914791
Coker College;SC;14352;14840491.002;975;205;-80.069614;34.37698
Columbia International University;SC;8470;22971443.002;1000;202;-81.069487;34.081196
Columbia College;SC;14060;21948224.002;1367;343;-81.033113;34.046034
Converse College;SC;19875;10170829.002;1514;203;-81.91707;34.954103
Denmark Technical College;SC;2160;8740474.001;1212;163;-81.12306;33.31323
Erskine College and Seminary;SC;14269;16175422.002;887;168;-82.391347;34.330795
Florence-Darlington Technical College;SC;1535;23341861.001;3643;354;-79.81364;34.241178
Forrest Junior College;SC;4455;765563.003;147;;-82.640447;34.498496
Francis Marion University;SC;6520;34737801.001;3814;488;-79.663044;34.196286
Furman University;SC;17888;133057315.002;3452;794;-82.433229;34.926271
Cathedral Bible College;SC;1250;;2;222;;-78.938089;33.662879
Greenville Technical College;SC;3200;54913026.001;10010;1443;-82.369693;34.825082
Horry-Georgetown Technical College;SC;2862;19910148.001;3645;444;-79.004264;33.798556
Kenneth Shuler School of Cosmetology and Nail Design;SC;;2497052.003;156;;-81.133807;34.044821
Lander University;SC;9984;26698015.001;2883;413;-82.166147;34.197643
Limestone College;SC;9500;16549260.002;2009;328;-81.648514;35.057033
Lutheran Theological Southern Seminary;SC;;3613483.002;160;64;-81.038957;34.041344
McLeod Regional Medical Center School of Medical Technology;SC;;;2;;;-79.759686;34.195947
Medical University of South Carolina;SC;12783;722235203.001;2383;3006;-79.946867;32.785941
Midlands Technical College;SC;3600;55575537.001;9809;1209;-81.11525;33.95143
Morris College;SC;5640;13511705.912;907;194;-80.345367;33.938105
Newberry College;SC;13602;11711324.002;750;174;-81.622628;34.283666
North Greenville University;SC;7550;15492765.002;1220;203;-82.36912;35.07011
Orangeburg Calhoun Technical College;SC;3336;13949354.001;1770;205;-80.830615;33.5455
Piedmont Technical College;SC;3150;21627441.001;3534;266;-82.120631;34.208357
Presbyterian College;SC;15122;31245452.002;1119;291;-81.879845;34.467029
University of South Carolina-Aiken;SC;7744;27604120.001;3173;464;-81.764188;33.580256
University of South Carolina-Beaufort;SC;5098;5888938.001;1132;147;-80.973438;32.303365
University of South Carolina-Columbia;SC;9714;477957497.001;23430;7287;-81.029573;33.994755
University of South Carolina-Lancaster;SC;5098;5829616.001;1010;116;-80.782385;34.74241
University of South Carolina-Salkehatchie;SC;5098;4379602.321;893;93;-81.29991;33.01547
University of South Carolina-Sumter;SC;5098;7720269.001;1292;163;-80.371643;33.93247
University of South Carolina-Union;SC;5098;2042875.001;392;53;-81.6215;34.717307
Coastal Carolina University;SC;9210;43407845.001;4615;691;-79.011757;33.794961
South Carolina State University;SC;6702;69742295.001;4623;656;-80.853602;33.501765
University of South Carolina-Upstate;SC;7776;32042444.001;3778;536;-81.970758;34.994537
Sherman College of Straight Chiropractic;SC;;7767046.002;407;98;-81.983252;35.01431
Spartanburg Methodist College;SC;6410;7512102.002;503;113;-81.974609;34.955352
Spartanburg Technical College;SC;3360;19234454.671;2991;409;-81.992943;34.97227
Central Carolina Technical College;SC;3182;15108828.001;2154;226;-80.369605;33.933102
Sumter Beauty College;SC;;239274.003;50;;-80.351465;33.944855
Tri-County Technical College;SC;4410;22061030.001;3654;424;-82.76653;34.60897
Trident Technical College;SC;3384;49896847.001;9882;1058;-80.031715;32.924123
Voorhees College;SC;5860;21245142.002;931;155;-81.12878;33.30693
Williamsburg Technical College;SC;3300;5003786.001;643;135;-79.817366;33.653627
Winthrop University;SC;7414;59826299.001;5839;710;-81.00228;34.94654
Wofford College;SC;16410;37378696.002;1103;300;-81.937337;34.957217
York Technical College;SC;3432;22200027.001;3523;425;-80.998242;34.948603
Augustana College;SD;13960;29518610.002;1774;377;-96.736273;43.52661
Black Hills Beauty College;SD;;436062.003;63;;-103.22831;44.07992
Black Hills State University;SD;7035;24232434.001;3785;309;-103.870398;44.495655
Kilian Community College;SD;5400;999622.002;212;67;-96.722843;43.551231
Dakota State University;SD;5941;15348148.001;1920;229;-97.109664;44.0134
Dakota Wesleyan University;SD;9916;12194082.002;715;124;-98.032648;43.698835
Headlines Academy of Cosmetology & Massage;SD;;178292.003;34;;-103.225715;44.080852
Lake Area Technical Institute;SD;1890;7339868.861;1038;122;-97.096448;44.902248
Avera McKennan Hospital School of Radiologic Technology;SD;625;15750.002;19;;-96.714981;43.533731
Mitchell Technical Institute;SD;2752;7169785.001;854;91;-98.017119;43.717061
Mount Marty College;SD;9248;9844773.002;1013;139;-97.411406;42.876148
National American University-Rapid City;SD;8880;6589793.003;937;199;-103.222473;44.078063
National American University-Sioux Falls;SD;8400;1995043.003;334;66;-96.71729;43.4884
North American Baptist Seminary;SD;;2825841.002;132;48;-96.736277;43.52574
Northern State University;SD;5569;20704785.001;3144;289;-98.483697;45.452739
Oglala Lakota College;SD;1920;13886407.001;1198;148;-102.240286;43.366642
Presentation College;SD;7502;6057088.002;471;120;-98.487934;45.481074
Avera Sacred Heart Hospital;SD;;15000.002;11;;-97.407032;42.872566
South Dakota School of Mines and Technology;SD;5940;26961537.001;2272;405;-103.207304;44.076214
South Dakota State University;SD;5940;118553917.001;8497;2067;-96.78626;44.31697
Sinte Gleska University;SD;1632;9673308.002;910;229;-100.623539;43.299484
University of Sioux Falls;SD;11544;13437544.002;1107;190;-96.738144;43.533074
Sioux Valley Hospital-School of Radiologic Technology;SD;;14808.002;22;;-96.743126;43.536679
Sisseton Wahpeton College;SD;2880;1465781.001;219;;-97.060835;45.562731
Southeast Technical Institute;SD;1890;12620392.001;2244;235;-96.780285;43.570711
Stewart School;SD;7624;1387417.003;88;;-96.746651;43.5545
University of South Dakota;SD;5940;87352018.001;6904;1100;-96.927382;42.782559
Western Dakota Technical Institute;SD;1872;7514346.001;997;137;-103.183257;44.077975
American Baptist College;TN;2780;1205989.002;;;-86.783664;36.197646
Aquinas College;TN;9000;2921351.002;329;56;-86.839647;36.129728
Arnolds Beauty School;TN;;542953.003;84;;-88.759144;35.918242
Tennessee Technology Center at Athens;TN;868;1468862.001;150;;-84.630527;35.443772
Austin Peay State University;TN;7700;56028697.001;7440;731;-87.35373;36.531434
Baptist Memorial College of Health Sciences;TN;4352;8925445.002;488;102;-90.029204;35.139064
Belmont University;TN;11300;45959094.002;3026;718;-86.795728;36.134154
Bethel College;TN;7800;8243807.002;772;136;-88.516718;36.136806
Bryan College;TN;11200;9717877.002;550;144;-84.998386;35.496087
Carson-Newman College;TN;10960;32892764.002;2205;454;-83.492202;36.122269
Chattanooga State Technical Community College;TN;3611;32896502.001;8162;509;-85.235488;35.095898
Christian Brothers University;TN;13140;26779375.002;1992;265;-89.983777;35.128436
Church of God Theological Seminary;TN;;2547716.002;310;34;-84.868904;35.162469
Cleveland State Community College;TN;3768;16138888.001;3260;345;-84.876113;35.204264
Columbia State Community College;TN;4902;22083102.001;4299;291;-87.099981;35.618639
Concorde Career College;TN;;2743000.003;452;;-89.892657;35.111403
Tennessee Technology Center at Covington;TN;;970135.001;134;;-89.61721;35.627167
Cumberland University;TN;9850;15978322.002;1315;200;-86.29925;36.20564
Lipscomb University;TN;9345;59228453.002;2504;565;-86.80091;36.10539
Tennessee Technology Center at Dickson;TN;;2185800.001;259;;-87.36547;36.051187
Draughons Junior College Inc;TN;4800;3892866.003;848;120;-86.722207;36.132547
Dyersburg State Community College;TN;4786;13463672.001;2153;182;-89.3931;36.04846
East Tennessee State University;TN;7136;167642275.001;11423;2531;-82.370737;36.301866
Electronic Computer Programming College Inc;TN;5616;1033179.003;173;22;-85.242348;35.022526
Tennessee Technology Center at Elizabethton;TN;980;1696876.001;364;;-82.176758;36.367119
Emmanuel School of Religion;TN;;6274550.002;120;53;-82.29847;36.3019
Fayetteville Beauty School;TN;;320099.003;53;;-86.57194;35.152454
Fisk University;TN;8480;17485587.002;886;;-86.803333;36.166544
Free Will Baptist Bible College;TN;5670;4080162.002;333;80;-86.826622;36.134095
Freed-Hardeman University;TN;7328;26954360.002;1831;292;-88.639006;35.440791
Tennessee Technology Center at Harriman;TN;980;1425451.001;148;;-84.525012;35.960683
Tennessee Technology Center at Hartsville;TN;868;1051315.001;119;;-86.143645;36.388849
Hiwassee College;TN;6060;5265392.002;467;111;-84.362603;35.559162
Tennessee Technology Center at Hohenwald;TN;868;2253771.001;309;;-87.573471;35.550744
Tennessee Technology Center at Jacksboro;TN;868;1366958.001;168;;-84.207922;36.318079
Jackson State Community College;TN;4902;24758612.001;3869;315;-88.78003;35.64558
John A Gupton College;TN;;799065.002;77;18;-86.794671;36.156409
Johnson Bible College;TN;4740;6234356.002;575;124;-83.749385;35.93717
Jon Nave University of Unisex Cosmetology;TN;;13136074.003;43;;-86.642633;36.038256
King College;TN;10030;17292459.002;587;125;-82.154681;36.587659
South College;TN;7500;3118107.003;358;54;-83.977389;35.959152
KNOXVILLE INSTITUTE OF HAIR DESIGN;TN;;177117.003;40;;-83.929567;35.981777
Lambuth University;TN;7818;11523064.332;975;190;-88.826646;35.62401
Lane College;TN;5600;11341879.002;666;149;-88.807201;35.627755
Le Moyne-Owen College;TN;6900;12261885.002;1013;215;-90.034458;35.119371
Lee University;TN;6118;36030093.002;3259;465;-84.87237;35.165662
Lincoln Memorial University;TN;8520;15574184.002;1701;271;-83.656493;36.580144
Tennessee Technology Center at Livingston;TN;868;2129412.001;473;;-85.318422;36.395679
Martin Methodist College;TN;8500;7311560.002;550;84;-87.035234;35.200278
Maryville College;TN;15600;19849351.002;1001;243;-83.960909;35.75493
Tennessee Technology Center at McKenzie;TN;880;1231165.001;134;;-88.493625;36.138412
Middle Tennessee School of Cosmetology;TN;;63440.003;10;;-85.485481;36.175778
Meharry Medical College;TN;;83606360.002;900;964;-86.80551;36.16635
Memphis College of Art;TN;11940;5309706.002;290;77;-89.996003;35.142346
Tennessee Technology Center at Memphis;TN;812;5531897.001;807;;-90.041492;35.15071
University of Memphis;TN;7518;218286064.001;20301;4377;-89.938015;35.118884
Memphis Theological Seminary;TN;;2309680.002;267;43;-89.982665;35.133072
Crichton College;TN;7512;6157083.002;896;117;-89.944894;35.139323
Middle Tennessee State University;TN;7136;156058620.001;18993;1935;-86.370101;35.843339
Middle Tennessee School of Anesthesia Inc;TN;;1246970.002;39;28;-86.685354;36.254085
Milligan College;TN;11110;12508968.002;914;187;-82.29499;36.30036
Tennessee Technology Center at Morristown;TN;943;3824769.001;787;;-83.297445;36.205116
Motlow State Community College;TN;3588;15859772.001;3388;378;-86.299325;35.362841
Tennessee Technology Center at Murfreesboro;TN;880;1923191.001;283;;-86.409803;35.846113
Nashville Auto Diesel College Inc;TN;;15933611.003;1401;216;-86.743547;36.194188
Nashville College of Medical Careers;TN;;463013.003;110;;-86.705713;36.291643
Nashville State Technical Community College;TN;4786;21880794.031;7402;555;-86.858256;36.134865
